,59,519,460,33,0,426,205,129,468,420,485,510,563,21,155
59,0.0,0.18762940239587247,0.07324049092120342,0.06473342685376281,-0.08048461525474801,0.1265437612255702,0.6103756807140334,0.12544916450700488,-0.24388691543809068,-0.002123910931562821,-0.032045993354056626,0.12831682053413934,0.04749665610518619,-0.04386447763298812,-0.00467645668547412
519,0.18762940239587247,0.0,0.042184309036709305,0.03893811903234628,-0.029983028307041384,0.03342584212512975,-0.11771462080349877,0.10960676808712806,-0.006883684679694722,-0.001804085385642937,-0.0672802190387,0.054677818623474164,0.0006917622520933539,0.05233014766930265,0.03563222757743865
460,0.07324049092120342,0.042184309036709305,0.0,-0.013817474963118232,0.060657097534734104,-0.003029404681404478,-0.0650647608243668,-0.0390380823793731,-0.030568244793383544,-0.03856288820552679,-0.03257447727799891,-0.006407877931159573,0.07510704925688994,-0.031493682490199515,-0.02306127616864872
33,0.06473342685376281,0.03893811903234628,-0.013817474963118232,0.0,-0.02543794130273355,-0.011789664281850869,0.03735927994707777,0.037741991784864516,0.0069132706635311346,-0.018098181732151785,-0.0009397313668342155,0.009463111619065191,-0.0424458403658445,-0.03398742385622468,0.0227838037128673
0,-0.08048461525474801,-0.029983028307041384,0.060657097534734104,-0.02543794130273355,0.0,-0.03047965607294443,0.03446804855772877,-0.06245367287806671,0.006797481404049029,0.005500874743708703,0.004646089972231779,-0.04972819840218339,0.0044967082765212775,-0.03807649066496689,0.03676586090162162
426,0.1265437612255702,0.03342584212512975,-0.003029404681404478,-0.011789664281850869,-0.03047965607294443,0.0,-0.07616555370113735,0.040439424854253024,0.03800587667305641,0.40372553488783186,-0.003286385220967856,0.004741840861710236,0.045453028810056605,-0.028953999891684574,0.10219917897749903
205,0.6103756807140334,-0.11771462080349877,-0.0650647608243668,0.03735927994707777,0.03446804855772877,-0.07616555370113735,0.0,-0.04471871246967111,0.1623872372889754,0.003963575452636285,0.0016892441510534904,-0.025608923242704654,0.006377707149706531,0.007549029897008334,-0.00591531658666524
129,0.12544916450700488,0.10960676808712806,-0.0390380823793731,0.037741991784864516,-0.06245367287806671,0.040439424854253024,-0.04471871246967111,0.0,-0.09395207127694062,0.024984244472640083,0.044593414195058564,0.10563529000258445,0.10244829435022768,-0.09004311180351292,-0.05832662931939884
468,-0.24388691543809068,-0.006883684679694722,-0.030568244793383544,0.0069132706635311346,0.006797481404049029,0.03800587667305641,0.1623872372889754,-0.09395207127694062,0.0,-0.00720127260985217,0.008838544515990542,-0.059552212927434546,0.018897014237384418,-0.039693648645366564,-0.020328763251066008
420,-0.002123910931562821,-0.001804085385642937,-0.03856288820552679,-0.018098181732151785,0.005500874743708703,0.40372553488783186,0.003963575452636285,0.024984244472640083,-0.00720127260985217,0.0,-0.0011573262766119048,0.004440578276346159,-0.009353487041250986,-0.02927395817398278,-0.015357503729281394
485,-0.032045993354056626,-0.0672802190387,-0.03257447727799891,-0.0009397313668342155,0.004646089972231779,-0.003286385220967856,0.0016892441510534904,0.044593414195058564,0.008838544515990542,-0.0011573262766119048,0.0,0.0651225778965394,-0.016305792070672228,0.0020012799296954247,-0.04481700803496028
510,0.12831682053413934,0.054677818623474164,-0.006407877931159573,0.009463111619065191,-0.04972819840218339,0.004741840861710236,-0.025608923242704654,0.10563529000258445,-0.059552212927434546,0.004440578276346159,0.0651225778965394,0.0,-0.015232427447877322,0.08959204898316064,0.022939255676709874
563,0.04749665610518619,0.0006917622520933539,0.07510704925688994,-0.0424458403658445,0.0044967082765212775,0.045453028810056605,0.006377707149706531,0.10244829435022768,0.018897014237384418,-0.009353487041250986,-0.016305792070672228,-0.015232427447877322,0.0,0.023817566157394145,0.0014512172996048996
21,-0.04386447763298812,0.05233014766930265,-0.031493682490199515,-0.03398742385622468,-0.03807649066496689,-0.028953999891684574,0.007549029897008334,-0.09004311180351292,-0.039693648645366564,-0.02927395817398278,0.0020012799296954247,0.08959204898316064,0.023817566157394145,0.0,-0.017003749257134545
155,-0.00467645668547412,0.03563222757743865,-0.02306127616864872,0.0227838037128673,0.03676586090162162,0.10219917897749903,-0.00591531658666524,-0.05832662931939884,-0.020328763251066008,-0.015357503729281394,-0.04481700803496028,0.022939255676709874,0.0014512172996048996,-0.017003749257134545,0.0
